redshift,name
,4FGL_J1837.4-1646
,4FGL_J1837.6-2904
,4FGL_J1837.8-0604
,4FGL_J1837.9-0620
,4FGL_J1838.0-0516
,4FGL_J1838.0-5959
,4FGL_J1838.1-3352
,4FGL_J1838.2+3223
,4FGL_J1838.3-2148
,4FGL_J1838.4-6023
,4FGL_J1838.4-0630c
,4FGL_J1838.4-0545
,4FGL_J1838.5+3837
,4FGL_J1838.5+5733
,4FGL_J1838.7-0601
,4FGL_J1838.8+4802
,4FGL_J1838.9-3457
,4FGL_J1838.9-0704e
,4FGL_J1838.9-0537
,4FGL_J1839.0-1502
,4FGL_J1839.4-0553
,4FGL_J1839.6-7107
,4FGL_J1840.0-0341
,4FGL_J1840.0-0411
,4FGL_J1840.3+1105
,4FGL_J1840.3-3037
,4FGL_J1840.4-1705
,4FGL_J1840.4-1139
,4FGL_J1840.5+3707
,4FGL_J1840.6-5545
,4FGL_J1840.8-0453e
,4FGL_J1840.9-0532e
,4FGL_J1841.0+6115
,4FGL_J1841.3-4442
,4FGL_J1841.3+2909
,4FGL_J1841.6+7113
,4FGL_J1841.8+3218
,4FGL_J1842.1+2737
,4FGL_J1842.2-0328
,4FGL_J1842.2-0751
,4FGL_J1842.3+6810
,4FGL_J1842.4-5840
,4FGL_J1842.4+7613
,4FGL_J1842.5-0359c
,4FGL_J1843.3-1242
,4FGL_J1843.4-4835
,4FGL_J1843.6-2219
,4FGL_J1843.7-3227
,4FGL_J1843.7-0326
,4FGL_J1843.7-1114
,4FGL_J1843.8-2011
,4FGL_J1844.4+1547
,4FGL_J1844.4-0345
,4FGL_J1844.4-0306
,4FGL_J1844.6-2342
,4FGL_J1844.7-2110
,4FGL_J1844.8-0957
,4FGL_J1844.8-3248
,4FGL_J1844.9+5709
,4FGL_J1845.0+1613
,4FGL_J1845.0+0159
,4FGL_J1845.3+5605
,4FGL_J1845.8-0831
,4FGL_J1845.8-0236c
,4FGL_J1845.8-2521
,4FGL_J1846.0+0507
,4FGL_J1846.3+0919
,4FGL_J1846.5+7731
,4FGL_J1846.7+7238
,4FGL_J1846.9-0227
,4FGL_J1846.9-0247c
,4FGL_J1847.0-0625
,4FGL_J1847.2-0141
,4FGL_J1847.2-0200c
,4FGL_J1847.6+5219
,4FGL_J1847.7-0125
,4FGL_J1847.7+3543
,4FGL_J1847.7-3433
,4FGL_J1848.1-4230
,4FGL_J1848.2-1309
,4FGL_J1848.2-0016
,4FGL_J1848.4+3217
,4FGL_J1848.5+6537
,4FGL_J1848.5+3243
,4FGL_J1848.6-2711
,4FGL_J1848.6-0202c
,4FGL_J1848.7-6307
,4FGL_J1848.7-0129
,4FGL_J1848.8+0701
,4FGL_J1848.9+4247
,4FGL_J1849.0-1826
,4FGL_J1849.2-1647
,4FGL_J1849.2+6705
,4FGL_J1849.3-6447
,4FGL_J1849.4+2745
,4FGL_J1849.4-0056
,4FGL_J1849.4-0117
,4FGL_J1849.4-4313
,4FGL_J1849.8-0952
,4FGL_J1850.1-0758
,4FGL_J1850.2-0201
,4FGL_J1850.3-0031
,4FGL_J1850.5+2631
,4FGL_J1850.7-3126
,4FGL_J1850.8-1105
,4FGL_J1851.0+1558
,4FGL_J1851.0-3003
,4FGL_J1851.5+3406
,4FGL_J1851.5+0718
,4FGL_J1851.8-0007c
,4FGL_J1851.9-1522
,4FGL_J1852.2-1309
,4FGL_J1852.4+0037e
,4FGL_J1852.4+4856
,4FGL_J1852.5-3450
,4FGL_J1852.6+0203
,4FGL_J1852.6-1159
,4FGL_J1852.7-1242
,4FGL_J1853.0-0956
,4FGL_J1853.2-0841
,4FGL_J1853.2-0922c
,4FGL_J1853.3-0005
,4FGL_J1853.3-2447
,4FGL_J1853.4-1605
,4FGL_J1853.6-0620
,4FGL_J1853.8+6714
,4FGL_J1853.8-1107
,4FGL_J1854.1+0142c
,4FGL_J1854.3-3640
,4FGL_J1854.5+2050
,4FGL_J1854.6-6007
,4FGL_J1854.7+0153
,4FGL_J1854.9+4054
,4FGL_J1855.1-2243
,4FGL_J1855.1-3025
,4FGL_J1855.2+0756
,4FGL_J1855.2+0456
,4FGL_J1855.3-0740
,4FGL_J1855.4+7350
,4FGL_J1855.6-3603
,4FGL_J1855.8+0150
,4FGL_J1855.8-2028
,4FGL_J1855.9+0121e
,4FGL_J1855.9-1435
,4FGL_J1856.1-1222
,4FGL_J1856.2+0749
,4FGL_J1856.5+1735
,4FGL_J1856.7+0125c
,4FGL_J1856.7-0116
,4FGL_J1857.1+0056
,4FGL_J1857.2+0941
,4FGL_J1857.4+0106
,4FGL_J1857.5+0756
,4FGL_J1857.6+0143
,4FGL_J1857.6+0212
,4FGL_J1857.7-2830
,4FGL_J1857.7+0246e
,4FGL_J1857.8-3220
,4FGL_J1857.8+3544
,4FGL_J1857.9+0313c
,4FGL_J1858.0+0354
,4FGL_J1858.0-1052
,4FGL_J1858.1-1821
,4FGL_J1858.1+7318
,4FGL_J1858.3-2511
,4FGL_J1858.3-2216
,4FGL_J1858.3-5424
,4FGL_J1858.3+0209
,4FGL_J1858.3-1318
,4FGL_J1858.3+4321
,4FGL_J1858.5+0640
,4FGL_J1858.5+1953
,4FGL_J1858.5-4446
,4FGL_J1858.7+5708
,4FGL_J1858.9+3636
,4FGL_J1859.0+2329
,4FGL_J1859.2-0706
,4FGL_J1859.2+0046
,4FGL_J1859.3+0058
,4FGL_J1859.8+1545
,4FGL_J1900.4-4941
,4FGL_J1900.4+0339
,4FGL_J1900.5-5301
,4FGL_J1900.7+0426
,4FGL_J1900.8+0118
,4FGL_J1900.9+0538
,4FGL_J1901.0+6208
,4FGL_J1901.0-1739
,4FGL_J1901.1+0730
,4FGL_J1901.2-7307
,4FGL_J1901.4-0126
,4FGL_J1901.5-2208
,4FGL_J1901.5-1112
,4FGL_J1901.7-5140
,4FGL_J1901.8-0718
,4FGL_J1902.0-5105
,4FGL_J1902.2+0448
,4FGL_J1902.4-0629
,4FGL_J1902.4-3417
,4FGL_J1902.5+0654
,4FGL_J1902.7-3246
,4FGL_J1902.8+1451
,4FGL_J1902.8+3201
,4FGL_J1902.8-0855
,4FGL_J1902.9-6748
,4FGL_J1903.2+5540
,4FGL_J1903.4-7053
,4FGL_J1903.5-0825
,4FGL_J1903.5-3905
,4FGL_J1903.8+0531
,4FGL_J1904.0-5925
,4FGL_J1904.1+3627
,4FGL_J1904.4-1129
,4FGL_J1904.6-2713
,4FGL_J1904.7+0615
,4FGL_J1904.7-0708
,4FGL_J1905.2-5120
,4FGL_J1905.5-1940
,4FGL_J1905.8+4942
,4FGL_J1906.0-1718
,4FGL_J1906.1+1651
,4FGL_J1906.2+0631
,4FGL_J1906.4-2001
,4FGL_J1906.4-1757
,4FGL_J1906.4+0723
,4FGL_J1906.7+5419
,4FGL_J1906.9+0712
,4FGL_J1907.0+3556
,4FGL_J1907.2+2323
,4FGL_J1907.2+0126
,4FGL_J1907.5-2926
,4FGL_J1907.6+0703
,4FGL_J1907.7-1232
,4FGL_J1907.7-4037
,4FGL_J1907.9+0602
,4FGL_J1908.2-7026
,4FGL_J1908.4-0432
,4FGL_J1908.6+0915e
,4FGL_J1908.7+0812
,4FGL_J1908.8-0131
,4FGL_J1908.8-1041
,4FGL_J1908.9+2103
,4FGL_J1909.0-2525
,4FGL_J1909.2+4646
,4FGL_J1909.5+3511
,4FGL_J1909.7-2140
,4FGL_J1910.0-2453
,4FGL_J1910.1-4704
,4FGL_J1910.2+0904c
,4FGL_J1910.7-5320
,4FGL_J1910.8+6300
,4FGL_J1910.8+2856
,4FGL_J1910.8-6001
,4FGL_J1911.0+0905
,4FGL_J1911.1-3221
,4FGL_J1911.2-2006
,4FGL_J1911.3+1055
,4FGL_J1911.4-1908
,4FGL_J1911.4-4856
,4FGL_J1911.5+0311
,4FGL_J1911.7+1014c
,4FGL_J1911.8+0903c
,4FGL_J1911.8+1447
,4FGL_J1912.0+0927
,4FGL_J1912.0+1612
,4FGL_J1912.1-0803
,4FGL_J1912.2-3636
,4FGL_J1912.2+3621
,4FGL_J1912.4-1222
,4FGL_J1912.4+3738
,4FGL_J1912.5+1320
,4FGL_J1912.7+4610
,4FGL_J1912.7+0957
,4FGL_J1912.7-1250
,4FGL_J1913.0-8009
,4FGL_J1913.2+0512
,4FGL_J1913.3+0905
,4FGL_J1913.3+1019
,4FGL_J1913.4-3629
,4FGL_J1913.4-1526
,4FGL_J1913.4-2652
,4FGL_J1913.5-0923
,4FGL_J1913.9+4439
,4FGL_J1914.5+1107c
,4FGL_J1914.6-1157
,4FGL_J1914.7+1012c
,4FGL_J1915.3-1324
,4FGL_J1915.3+1149
,4FGL_J1916.3+1108
,4FGL_J1916.7-1516
,4FGL_J1916.8-3025
,4FGL_J1917.0+2245
,4FGL_J1917.5-2746
,4FGL_J1917.6+2609
,4FGL_J1917.6-3204
,4FGL_J1917.7-6442
,4FGL_J1917.7-1921
,4FGL_J1917.7-6930
,4FGL_J1918.0+0331
,4FGL_J1918.1+3752
,4FGL_J1918.1+1215c
,4FGL_J1918.2-4111
,4FGL_J1918.6-7813c
,4FGL_J1919.1+2354
,4FGL_J1919.2+0618
,4FGL_J1919.4-4550
,4FGL_J1919.4+1313
,4FGL_J1919.9+1358c
,4FGL_J1920.0-2622
,4FGL_J1920.7+1334
,4FGL_J1920.8+0418
,4FGL_J1920.9+1408
,4FGL_J1921.1+1930
,4FGL_J1921.3-1231
,4FGL_J1921.4+0136
,4FGL_J1921.7+5817
,4FGL_J1921.8-1607
,4FGL_J1922.2+2314
,4FGL_J1922.4+1453c
,4FGL_J1922.5-7453
,4FGL_J1922.5-5233
,4FGL_J1922.7+1428c
,4FGL_J1923.0-4746
,4FGL_J1923.2+1408e
,4FGL_J1923.4-2503
,4FGL_J1923.5-2104
,4FGL_J1924.2-1549
,4FGL_J1924.3-5458
,4FGL_J1924.3+1601c
,4FGL_J1924.3+1628
,4FGL_J1924.8-1035
,4FGL_J1924.8-2914
,4FGL_J1925.0+2815
,4FGL_J1925.1-3358
,4FGL_J1925.1-1019
,4FGL_J1925.1+1707
,4FGL_J1925.1+0547
,4FGL_J1925.2+1729
,4FGL_J1925.3+1522c
,4FGL_J1925.3+3705
,4FGL_J1925.4+1616
,4FGL_J1925.7+1227
,4FGL_J1925.8-2220
,4FGL_J1926.0-3626
,4FGL_J1926.1+2059
,4FGL_J1926.4+1602
,4FGL_J1926.7+3027
,4FGL_J1926.8+6154
,4FGL_J1927.1-0040
,4FGL_J1927.4+3528
,4FGL_J1927.4+0253
,4FGL_J1927.5+0154
,4FGL_J1927.5+6117
,4FGL_J1928.4+1801c
,4FGL_J1928.5+5339
,4FGL_J1928.8+3126
,4FGL_J1929.0+1729
,4FGL_J1929.4+6146
,4FGL_J1929.8+1832
,4FGL_J1930.3+0911
,4FGL_J1930.5+1853
,4FGL_J1930.6-2755
,4FGL_J1931.0+1754c
,4FGL_J1931.1+0937
,4FGL_J1931.1+1656
,4FGL_J1931.3-1556
,4FGL_J1931.5+5229
,4FGL_J1932.2+2221
,4FGL_J1932.3+1916
,4FGL_J1933.2-4539
,4FGL_J1933.3+0726
,4FGL_J1933.4-2711
,4FGL_J1933.9-1025
,4FGL_J1934.2-1446
,4FGL_J1934.2+6002
,4FGL_J1934.2+1036
,4FGL_J1934.3-2419
,4FGL_J1934.3+1859
,4FGL_J1934.3+6541
,4FGL_J1934.5+6139
,4FGL_J1935.0-0553
,4FGL_J1935.2+2029
,4FGL_J1935.5+1407
,4FGL_J1936.6+1921
,4FGL_J1936.8-0553
,4FGL_J1936.9-4720
,4FGL_J1937.0+3003
,4FGL_J1937.0+8354
,4FGL_J1937.1-0444
,4FGL_J1937.2-3958
,4FGL_J1937.2-4217
,4FGL_J1939.5-1525
,4FGL_J1939.6+2135
,4FGL_J1939.7-1242
,4FGL_J1939.8-4928
,4FGL_J1940.2-2511
,4FGL_J1940.9+5114
,4FGL_J1941.3-6210
,4FGL_J1941.7+7218
,4FGL_J1942.1+4011
,4FGL_J1942.4+0927
,4FGL_J1942.5-5827
,4FGL_J1942.7+1033
,4FGL_J1942.8-3512
,4FGL_J1943.6-0533
,4FGL_J1943.9+2841
,4FGL_J1943.9-2705
,4FGL_J1944.0+2117
,4FGL_J1944.2+3921
,4FGL_J1944.4-4523
,4FGL_J1944.8+4301
,4FGL_J1944.9-2143
,4FGL_J1945.1-4007
,4FGL_J1945.5-0153
,4FGL_J1946.0-3112
,4FGL_J1946.0+0937
,4FGL_J1946.1+2436c
,4FGL_J1946.5-1527
,4FGL_J1946.5-5402
,4FGL_J1946.9-1220
,4FGL_J1947.0+0031
,4FGL_J1947.1+1729
,4FGL_J1947.6-1121
,4FGL_J1947.7+2744
,4FGL_J1948.0-2845
,4FGL_J1948.1+2511
,4FGL_J1948.3+1207
,4FGL_J1948.9+3414
,4FGL_J1949.0+1314
,4FGL_J1949.2-1453
,4FGL_J1949.2+7250
,4FGL_J1949.4+1247
,4FGL_J1949.5+7311
,4FGL_J1949.5+0906
,4FGL_J1949.9-6134
,4FGL_J1950.0-7321
,4FGL_J1950.6+2416
,4FGL_J1950.6-5547
,4FGL_J1950.6+3456
,4FGL_J1950.8+1211
,4FGL_J1951.0+2523
,4FGL_J1951.2-0951
,4FGL_J1951.3-8015c
,4FGL_J1951.6+2621
,4FGL_J1951.8-0511
,4FGL_J1952.8+2924
,4FGL_J1952.9+3252
,4FGL_J1953.0+7651
,4FGL_J1953.0-7025
,4FGL_J1953.5+3841
,4FGL_J1953.6+1846
,4FGL_J1954.3+2836
,4FGL_J1954.4-3729
,4FGL_J1954.5+2420
,4FGL_J1954.6-1122
,4FGL_J1954.8+2543c
,4FGL_J1954.9-5640
,4FGL_J1955.1-1604
,4FGL_J1955.1+3321
,4FGL_J1955.2+1358
,4FGL_J1955.3-5032
,4FGL_J1955.4+5132
,4FGL_J1955.7-0130
,4FGL_J1955.7+0214
,4FGL_J1955.8-1657
,4FGL_J1955.8+1154
,4FGL_J1956.1+0234
,4FGL_J1956.6-7011
,4FGL_J1957.1-3231
,4FGL_J1957.3+2517
,4FGL_J1957.6+1230
,4FGL_J1957.6+5033
,4FGL_J1958.0-3845
,4FGL_J1958.1+2438
,4FGL_J1958.1-0711
,4FGL_J1958.3-3010
,4FGL_J1958.5+3512
,4FGL_J1958.7+2846
,4FGL_J1959.0+3844
,4FGL_J1959.1-4247
,4FGL_J1959.1+1646
,4FGL_J1959.3-6121
,4FGL_J1959.5+2048
,4FGL_J1959.7-4725
,4FGL_J1959.8-1835
,4FGL_J1959.9-4605
,4FGL_J1959.9+1833
,4FGL_J2000.0+4214
,4FGL_J2000.0+6508
,4FGL_J2000.3-2930
,4FGL_J2000.6-1328
,4FGL_J2000.9-1748
,4FGL_J2001.2+4353
,4FGL_J2001.5-0818
,4FGL_J2001.5+1611
,4FGL_J2001.5-0958
,4FGL_J2001.7+7040
,4FGL_J2001.9-5737
,4FGL_J2002.3+3246
,4FGL_J2002.4-7119
,4FGL_J2002.6+6302
,4FGL_J2003.6+2333
,4FGL_J2004.1+2517
,4FGL_J2004.3+3339
,4FGL_J2004.9+3421
,4FGL_J2005.1+7003
,4FGL_J2005.2-1822
,4FGL_J2005.5+7752
,4FGL_J2005.8+6424
,4FGL_J2005.8+3357
,4FGL_J2005.9-2309
,4FGL_J2006.0-6538
,4FGL_J2006.2+3102
,4FGL_J2006.4-0354
,4FGL_J2006.4+1834
,4FGL_J2006.4+0147
,4FGL_J2007.0+0707
,4FGL_J2007.2-1433
,4FGL_J2007.2-3157
,4FGL_J2007.2+6607
,4FGL_J2007.3-7728
,4FGL_J2007.9-4432
,4FGL_J2007.9+2511
,4FGL_J2008.4+1619
,4FGL_J2008.9+6742c
,4FGL_J2009.4-4849
,4FGL_J2009.5+2425
,4FGL_J2009.9-2116
,4FGL_J2009.9+3544
,4FGL_J2010.0+0726
,4FGL_J2010.0+7229
,4FGL_J2011.3-0330
,4FGL_J2011.6-1546
,4FGL_J2012.0+4629
,4FGL_J2012.1-5234
,4FGL_J2012.2-1646
,4FGL_J2013.0-3717
,4FGL_J2013.0-3828
,4FGL_J2013.4+2745
,4FGL_J2013.5+3613
,4FGL_J2013.9-8717
,4FGL_J2014.3-0047
,4FGL_J2014.5+0648
,4FGL_J2014.9+1225
,4FGL_J2015.0+1621
,4FGL_J2015.2-0137
,4FGL_J2015.3-1432
,4FGL_J2015.3+0758
,4FGL_J2015.4+6556
,4FGL_J2015.5+3710
,4FGL_J2016.2+3712
,4FGL_J2016.3+4953
,4FGL_J2016.3-2331
,4FGL_J2016.3-0903
,4FGL_J2017.3+3525
,4FGL_J2017.4+0602
,4FGL_J2017.5-4113
,4FGL_J2017.5-3753
,4FGL_J2017.7-1612
,4FGL_J2017.9-0114
,4FGL_J2017.9+3625
,4FGL_J2018.0+7903
,4FGL_J2018.5+3852
,4FGL_J2019.6+0616
,4FGL_J2020.7-4536
,4FGL_J2021.0+4031e
,4FGL_J2021.1+3651
,4FGL_J2021.2+4858
,4FGL_J2021.4-2048
,4FGL_J2021.5+4026
,4FGL_J2021.9+3609
,4FGL_J2021.9+0629
,4FGL_J2022.0-7224
,4FGL_J2022.3+3840
,4FGL_J2022.3-4513
,4FGL_J2022.3+0413
,4FGL_J2022.5+7612
,4FGL_J2022.6+3716c
,4FGL_J2023.2+3153
,4FGL_J2023.3-1947
,4FGL_J2023.4+4127
,4FGL_J2023.6-1139
,4FGL_J2023.6-0123
,4FGL_J2023.8-4828
,4FGL_J2024.0+3202
,4FGL_J2024.2+3616
,4FGL_J2024.4-0847
,4FGL_J2024.6-3252
,4FGL_J2024.7-2328
,4FGL_J2024.8-6459
,4FGL_J2024.8+2734
,4FGL_J2025.2+0317
,4FGL_J2025.3-2231
,4FGL_J2025.3+3341
,4FGL_J2025.6-0735
,4FGL_J2026.0+4718
,4FGL_J2026.0-2845
,4FGL_J2026.1+7645
,4FGL_J2026.3+1431
,4FGL_J2026.5+3718c
,4FGL_J2026.6+3449
,4FGL_J2027.0+2811
,4FGL_J2027.0+3343
,4FGL_J2028.3+3331
,4FGL_J2028.6+4110e
,4FGL_J2028.8-0010
,4FGL_J2029.1-1839
,4FGL_J2029.1-3050
,4FGL_J2029.4+1013
,4FGL_J2029.5+4925
,4FGL_J2029.5-4237
,4FGL_J2030.0+3641
,4FGL_J2030.0-0310
,4FGL_J2030.2-0620
,4FGL_J2030.3-5038
,4FGL_J2030.4-0502
,4FGL_J2030.5-1439
,4FGL_J2030.5+2235
,4FGL_J2030.8-6959
,4FGL_J2030.9+4416
,4FGL_J2030.9-1621
,4FGL_J2030.9+1935
,4FGL_J2031.1-2615
,4FGL_J2031.2-4121
,4FGL_J2031.7+3138
,4FGL_J2031.8+1619
,4FGL_J2031.9+2403
,4FGL_J2032.0+1219
,4FGL_J2032.2+4127
,4FGL_J2032.3-0720
,4FGL_J2032.6+4053
,4FGL_J2032.9-0005
,4FGL_J2033.7+6308
,4FGL_J2034.6+1154
,4FGL_J2034.8-4200
,4FGL_J2034.9-0450
,4FGL_J2035.0+3632
,4FGL_J2035.3+0557
,4FGL_J2035.3+0354
,4FGL_J2035.4+1056
,4FGL_J2035.6+4451
,4FGL_J2035.9+4901
,4FGL_J2036.2-0207
,4FGL_J2036.3+5642c
,4FGL_J2036.4+6553
,4FGL_J2036.9-3329
,4FGL_J2037.0-2826
,4FGL_J2037.7+4647
,4FGL_J2037.7-2230
,4FGL_J2037.9-0504
,4FGL_J2038.4+4212
,4FGL_J2038.7-3655
,4FGL_J2038.7+5117
,4FGL_J2039.0-1046
,4FGL_J2039.3+2150
,4FGL_J2039.4-3616
,4FGL_J2039.5+5218
,4FGL_J2039.5+5055
,4FGL_J2039.5-5617
,4FGL_J2039.6+6656c
,4FGL_J2040.0-5737
,4FGL_J2040.0+1237
,4FGL_J2040.1-3137
,4FGL_J2040.1-4621
,4FGL_J2040.2-7115
,4FGL_J2040.2-2506
,4FGL_J2040.4+0312
,4FGL_J2040.5-1705
,4FGL_J2041.1-6138
,4FGL_J2041.1+4736
,4FGL_J2041.5+5554
,4FGL_J2041.8-7319
,4FGL_J2041.9-3735
,4FGL_J2042.1+2427
,4FGL_J2042.1-5320
,4FGL_J2042.1+4209
,4FGL_J2042.2+0245
,4FGL_J2042.3+5758c
,4FGL_J2042.6+1629
,4FGL_J2042.7-5415
,4FGL_J2042.7-0155
,4FGL_J2042.7+1519
,4FGL_J2043.1+4256c
,4FGL_J2043.3+1711
,4FGL_J2043.3-1520
,4FGL_J2043.7+2741
,4FGL_J2043.7+0000
,4FGL_J2043.9+2051
,4FGL_J2043.9-4802
,4FGL_J2044.0+1036
,4FGL_J2044.9+5029e
,4FGL_J2045.0+4202
,4FGL_J2045.1-2346
,4FGL_J2045.6+2455
,4FGL_J2045.9-6835
,4FGL_J2046.1-1626
,4FGL_J2046.5-1947
,4FGL_J2046.6-1012
,4FGL_J2046.8-4258
,4FGL_J2046.9-5409
,4FGL_J2047.1-7400
,4FGL_J2047.3+1051
,4FGL_J2047.5+4356
,4FGL_J2047.5+2854
,4FGL_J2047.9-3122
,4FGL_J2048.4-2517
,4FGL_J2048.6-6804
,4FGL_J2049.0+1647
,4FGL_J2049.3+4440c
,4FGL_J2049.7-0036
,4FGL_J2049.9+1002
,4FGL_J2049.9-2453
,4FGL_J2050.0+4114c
,4FGL_J2050.0+0408
,4FGL_J2050.4-3015
,4FGL_J2050.4-2627
,4FGL_J2051.0+3049e
,4FGL_J2051.0-0826
,4FGL_J2051.7+5051
,4FGL_J2052.1+5539
,4FGL_J2052.2+1635
,4FGL_J2052.2-5533
,4FGL_J2052.3+4437
,4FGL_J2052.5+0810
,4FGL_J2052.6+4135c
,4FGL_J2052.7+4334
,4FGL_J2052.7+1218
,4FGL_J2052.8+5739
,4FGL_J2053.8+2922
,4FGL_J2054.0+7024
,4FGL_J2054.1-4054
,4FGL_J2054.2+6904
,4FGL_J2054.5+4731
,4FGL_J2054.8+0015
,4FGL_J2055.0-5218
,4FGL_J2055.4-0020
,4FGL_J2055.4-0504
,4FGL_J2055.8+1545
,4FGL_J2055.8+2540
,4FGL_J2056.1+5925
,4FGL_J2056.2-4714
,4FGL_J2056.4+4351c
,4FGL_J2056.4+3142
,4FGL_J2056.4-4904
,4FGL_J2056.4-5922
,4FGL_J2056.5-0202
,4FGL_J2056.7-3209
,4FGL_J2056.7+4939
,4FGL_J2057.4-0723
,4FGL_J2057.6-7829
,4FGL_J2058.0+3338
,4FGL_J2058.5-1833
,4FGL_J2058.6+0550
,4FGL_J2058.7+4454
,4FGL_J2058.8-1442
,4FGL_J2059.1-4103
,4FGL_J2059.7+4837
,4FGL_J2100.0+2103
,4FGL_J2100.0+1445
,4FGL_J2100.0-4356
,4FGL_J2101.3+0912
,4FGL_J2101.4-2935
,4FGL_J2101.8+5044c
,4FGL_J2102.3+4702
,4FGL_J2103.0+0342
,4FGL_J2103.2-2114
,4FGL_J2103.4-7816
,4FGL_J2103.7-1112
,4FGL_J2103.8-6233
,4FGL_J2104.0+4623
,4FGL_J2104.0-3546
,4FGL_J2104.3-0212
,4FGL_J2104.4+2116
,4FGL_J2104.7+0108
,4FGL_J2105.2-5143
,4FGL_J2105.9+7508
,4FGL_J2106.9+2455
,4FGL_J2107.5-1507
,4FGL_J2107.6-4148
,4FGL_J2107.7+3529
,4FGL_J2107.9+6006
,4FGL_J2108.0+3655
,4FGL_J2108.0+5155
,4FGL_J2108.2-2454
,4FGL_J2108.3-4824
,4FGL_J2108.5+1434
,4FGL_J2108.7-0250
,4FGL_J2108.7-0408
,4FGL_J2108.7+7532c
,4FGL_J2108.9-6638
,4FGL_J2109.5+5238c
,4FGL_J2109.6+0440
,4FGL_J2109.6+3954
,4FGL_J2109.7-4109
,4FGL_J2109.8-8618
,4FGL_J2109.8+6315
,4FGL_J2110.2-1021c
,4FGL_J2110.3+0808
,4FGL_J2110.3+0404
,4FGL_J2110.7+5129
,4FGL_J2111.4+4606
,4FGL_J2112.0+3744
,4FGL_J2112.5-3043
,4FGL_J2112.7+0819
,4FGL_J2112.9-4818
,4FGL_J2113.9+1120
,4FGL_J2114.0+1956
,4FGL_J2114.2+2132
,4FGL_J2114.3+5023
,4FGL_J2114.7+3130
,4FGL_J2114.8+6000c
,4FGL_J2114.8+2831
,4FGL_J2114.8+2026
,4FGL_J2114.9-3326
,4FGL_J2115.1+5449
,4FGL_J2115.2+1218
,4FGL_J2115.2+5219c
,4FGL_J2115.4+2932
,4FGL_J2115.6-4938
,4FGL_J2115.8+6753
,4FGL_J2115.9-0113
,4FGL_J2116.2+3701
,4FGL_J2116.2+3339
,4FGL_J2116.3+1015
,4FGL_J2116.6-2704
,4FGL_J2117.0+1344
,4FGL_J2117.1-5307
,4FGL_J2117.4+6159c
,4FGL_J2117.8-1521
,4FGL_J2117.8-3243
,4FGL_J2117.9+3729
,4FGL_J2118.0+0019
,4FGL_J2118.2+5752
,4FGL_J2118.2-5419
,4FGL_J2118.3+4055
,4FGL_J2118.8-0723c
,4FGL_J2119.0-3317
,4FGL_J2119.4+4652c
,4FGL_J2119.5-4541
,4FGL_J2119.6-1105
,4FGL_J2120.0+5257
,4FGL_J2120.5-0138
,4FGL_J2120.5+4331
,4FGL_J2120.6-1254
,4FGL_J2120.6-6114
,4FGL_J2120.7+4428
,4FGL_J2121.0+1901
,4FGL_J2121.8-3412
,4FGL_J2122.3+7653
,4FGL_J2122.5+0345
,4FGL_J2123.5-8315
,4FGL_J2123.6+0535
,4FGL_J2123.8-3148
,4FGL_J2123.9+5158
,4FGL_J2124.2+1531
,4FGL_J2124.7-3358
,4FGL_J2124.9-2433
,4FGL_J2125.6+0458
,4FGL_J2126.1-3922
,4FGL_J2126.3-4605
,4FGL_J2126.5+1842
,4FGL_J2127.5-5744
,4FGL_J2127.6-5959
,4FGL_J2127.7+3612
,4FGL_J2128.9+3032
,4FGL_J2129.1-0240
,4FGL_J2129.8-0428
,4FGL_J2129.9+1208
,4FGL_J2129.9+5833e
,4FGL_J2130.0+2610
,4FGL_J2130.2-7320
,4FGL_J2130.4-4241
,4FGL_J2130.8-6623
,4FGL_J2130.8+2649
,4FGL_J2131.0-2746
,4FGL_J2131.4-1124
,4FGL_J2131.5-0916
,4FGL_J2131.6-3714
,4FGL_J2131.7-2515
,4FGL_J2132.0-5418
,4FGL_J2132.3-2005
,4FGL_J2133.0+2610
,4FGL_J2133.1+2529c
,4FGL_J2133.1-6432
,4FGL_J2133.6+8002
,4FGL_J2133.6+1439
,4FGL_J2133.9+6646
,4FGL_J2134.2-0154
,4FGL_J2134.3-0319
,4FGL_J2134.3-6511
,4FGL_J2134.5-2130
,4FGL_J2135.3-5006
,4FGL_J2136.2+0032
,4FGL_J2136.2-0642
,4FGL_J2136.5+4259
,4FGL_J2137.4-3209
,4FGL_J2138.3+3556
,4FGL_J2138.8-2055
,4FGL_J2138.9-0408
,4FGL_J2139.1+3724
,4FGL_J2139.2-2214
,4FGL_J2139.4-4235
,4FGL_J2139.9+3910
,4FGL_J2140.0+4716
,4FGL_J2140.5-6731
,4FGL_J2141.4+2947
,4FGL_J2141.4+0733
,4FGL_J2141.7-6410
,4FGL_J2141.8-3727
,4FGL_J2142.1+4501
,4FGL_J2142.4+3659
,4FGL_J2142.5-2029
,4FGL_J2142.5-2552
,4FGL_J2142.7-0437
,4FGL_J2142.8+1958
,4FGL_J2143.0-5501
,4FGL_J2143.1-3929
,4FGL_J2143.4+6608c
,4FGL_J2143.5+1743
,4FGL_J2143.9+3337
,4FGL_J2144.2+3132
,4FGL_J2144.2+7709c
,4FGL_J2144.3-7802
,4FGL_J2144.7-5640
,4FGL_J2144.8-1817
,4FGL_J2144.8-1600
,4FGL_J2145.0-3356
,4FGL_J2145.5+1006
